Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_376.csv,"""Microsoft Terms of Use Last Updated: June 24, 2015   Acceptance of Terms Description of Services Personal and Non-Commercial Use Limitation Privacy and Protection of Personal Information Notice Specific to Software Available on this Website Notice Specific to Documents Available on this Website Notices Regarding Software, Documents, and Services Available on this Website Member Account, Password, and Security No Unlawful or Prohibited Use Use of Services Materials Provided to Microsoft or Posted at any Microsoft Website Notices and Procedure for Making Claims of Copyright Infringement Links to Third-Party Sites Unsolicited Idea Submission Policy Acceptance of TermsThe services that Microsoft provides to you are subject to the following Terms of Use (""""TOU"""").""",14320,t Infringement Links to Third-Party Si,100,,
match_376.csv,Microsoft reserves the right to update the TOU at any time without notice to you.,,,,,
match_376.csv,"""The most current version of the TOU can be reviewed by clicking on the """"Terms of Use"""" hypertext link located at the bottom of our Web pages.Description of ServicesThrough its network of Web properties, Microsoft provides you with access to a variety of resources, including developer tools, download areas, communication forums and product information (collectively """"Services"""").""",,,,,
match_376.csv,"The Services, including any updates, enhancements, new features, and/or the addition of any new Web properties, are subject to the TOU.Personal and Non-Commercial Use LimitationUnless otherwise specified, the Services are for your personal and non-commercial use.",,,,,
match_376.csv,"""You may not modify, copy, distribute, transmit, display, perform, reproduce, publish, license, create derivative works from, transfer, or sell any information, software, products or services obtained from the Services.Privacy and Protection of Personal InformationSee the Privacy Statement disclosures relating to the collection and use of your information.Notice Specific to Software Available on this WebsiteAny software that is made available to download from the Services (""""Software"""") is the copyrighted work of Microsoft and/or its suppliers.""",,,,,
match_376.csv,"""Use of the Software is governed by the terms of the end user license agreement, if any, which accompanies or is included with the Software (""""License Agreement"""").""",,,,,
match_376.csv,"An end user will be unable to install any Software that is accompanied by or includes a License Agreement, unless he or she first agrees to the License Agreement terms.",,,,,
match_376.csv,"Third party scripts or code, linked to or referenced from this website, are licensed to you by the third parties that own such code, not by Microsoft.",,,,,
match_376.csv,The Software is made available for download solely for use by end users according to the License Agreement.,,,,,
match_376.csv,"Any reproduction or redistribution of the Software not in accordance with the License Agreement is expressly prohibited by law, and may result in severe civil and criminal penalties.",,,,,
match_376.csv,Violators will be prosecuted to the maximum extent possible.,,,,,
match_376.csv,"WITHOUT LIMITING THE FOREGOING, COPYING OR REPRODUCTION OF THE SOFTWARE TO ANY OTHER SERVER OR LOCATION FOR FURTHER REPRODUCTION OR REDISTRIBUTION IS EXPRESSLY PROHIBITED, UNLESS SUCH REPRODUCTION OR REDISTRIBUTION IS EXPRESSLY PERMITTED BY THE LICENSE AGREEMENT ACCOMPANYING SUCH SOFTWARE.",,,,,
