Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_452.csv,  More Resources   Printable Cookies Policy   Data Policy   Terms   Facebook Ads Settings   Privacy Basics  Cookies &amp.,,,,,
match_452.csv,other storage technologies Cookies are small pieces of text used to store information on web browsers.,,,,,
match_452.csv,"Cookies are used to store and receive identifiers and other information on computers, phones and other devices.",,,,,
match_452.csv,"Other technologies, including data we store on your web browser or device, identifiers associated with your device, and other software, are used for similar purposes.",,,,,
match_452.csv,"In this policy, we refer to all of these technologies as “cookies.”   We use cookies if you have a Facebook account, use the Facebook Products, including our website and apps, or visit other websites and apps that use the Facebook Products (including the Like button or other Facebook Technologies).",627,"We use cookies if you have a Facebook account, use the Facebook Products, including our website and apps, or visit other websites and apps that use the Facebook Products (including the Like button or other Facebook Technologies).
        ",98,First-party cookies are used,
match_452.csv,"Cookies enable Facebook to offer the Facebook Products to you and to understand the information we receive about you, including information about your use of other websites and apps, whether or not you are registered or logged in.",,,,,
match_452.csv,This policy explains how we use cookies and the choices you have.,,,,,
match_452.csv,"Except as otherwise stated in this policy, the Data Policy will apply to our processing of the data that we collect via cookies.",,,,,
match_452.csv,Return to top Why do we use cookies?,,,,,
match_452.csv,"Cookies help us provide, protect and improve the Facebook Products, such as by personalising content, tailoring and measuring ads, and providing a safer experience.",10741," Cookies help us provide, protect and improve the Facebook Products, such as by personalising content, tailoring and measuring ads, and providing a safer experience.
The cookies that we use include session cookies, which are deleted when you close your browser, and persistent cookies, which stay on your browser until they expire or you delete them.
While the cookies that we use may change from time to time as we improve and update the Facebook Products, we use them for the following purposes:
        ",100,,
match_452.csv,"The cookies that we use include session cookies, which are deleted when you close your browser, and persistent cookies, which stay on your browser until they expire or you delete them.",10741," Cookies help us provide, protect and improve the Facebook Products, such as by personalising content, tailoring and measuring ads, and providing a safer experience.
The cookies that we use include session cookies, which are deleted when you close your browser, and persistent cookies, which stay on your browser until they expire or you delete them.
While the cookies that we use may change from time to time as we improve and update the Facebook Products, we use them for the following purposes:
        ",100,,
match_452.csv,"While the cookies that we use may change from time to time as we improve and update the Facebook Products, we use them for the following purposes: Authentication We use cookies to verify your account and determine when you’re logged in so we can make it easier for you to access the Facebook Products and show you the appropriate experience and features.","10742,1798","While the cookies that we use may change from time to time as we improve and update the Facebook Products, we use them for the following purposes:
        
Authentication We use cookies to verify your account and determine when you’re logged in so we can make it easier for you to access the Facebook Products and show you the appropriate experience and features.
","95,100",Information is provided about how your personal data is used,
match_452.csv,For example: We use cookies to keep you logged in as you navigate between Facebook Pages.,,,,,
match_452.csv,Cookies also help us remember your browser so you do not have to keep logging in to Facebook and so you can more easily log in to Facebook via third-party apps and websites.,,,,,
match_452.csv,"For example, we use the ‘c_user’ and ‘xs’ cookies for this purpose, with a lifespan of 365 days.",,,,,
match_452.csv,"Security, site and product integrity We use cookies to help us keep your account, data and the Facebook Products safe and secure.",,,,,
match_452.csv,"For example: Cookies can help us identify and impose additional security measures when someone may be attempting to access a Facebook account without authorisation, for instance, by rapidly guessing different passwords.",,,,,
match_452.csv,We also use cookies to store information that allows us to recover your account in the event that you forget your password or to require additional authentication if you tell us that your account has been hacked.,,,,,
match_452.csv,"This includes, for example, our ‘sb’ and ‘dbln’ cookies, which enable us to identify your browser securely.",,,,,
match_452.csv,We also use cookies to combat activity that violates our policies or otherwise degrades our ability to provide the Facebook Products.,,,,,
match_452.csv,For example: Cookies help us fight spam and phishing attacks by enabling us to identify computers that are used to create large numbers of fake Facebook accounts.,,,,,
match_452.csv,We also use cookies to detect computers infected with malware and to take steps to prevent them from causing further harm.,,,,,
