Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_377.csv,Your privacy is important to us.,,,,,
match_377.csv,"This privacy statement explains the personal data Microsoft processes, how Microsoft processes it, and for what purposes.",,,,,
match_377.csv,"Microsoft offers a wide range of products, including server products used to help operate enterprises worldwide, devices you use in your home, software that students use at school, and services developers use to create and host what’s next.",,,,,
match_377.csv,"References to Microsoft products in this statement include Microsoft services, websites, apps, software, servers, and devices.",,,,,
match_377.csv,"Please read the product-specific details in this privacy statement, which provide additional relevant information.",,,,,
match_377.csv,"This statement applies to the interactions Microsoft has with you and the Microsoft products listed below, as well as other Microsoft products that display this statement.",,,,,
match_377.csv,"The most recent version of this privacy statement can be found at aka.ms/privacy.Personal data we collectHow we use personal dataReasons we share personal dataHow to access and control your personal dataCookies and similar technologiesProducts provided by your organization—notice to end usersMicrosoft accountCollection of data from childrenOther important privacy information Security of personal dataWhere we store and process personal dataOur retention of personal dataCalifornia Consumer Privacy ActAdvertisingSpeech recognition technologiesPreview or free-of-charge releasesChanges to this privacy statementHow to contact usProduct-specific details:Enterprise and developer products Enterprise online servicesEnterprise and developer software and appliancesProductivity and communications products Microsoft 365Microsoft TeamsOneDriveOutlookSkypeSurface DuoLinkedInSearch, Microsoft Edge, and artificial intelligence BingCortanaMicrosoft EdgeMicrosoft TranslatorSwiftKeyWindows ActivationActivity historyAdvertising IDDiagnosticsFeedback HubLocation services, motion sensing, and recordingSecurity and safety featuresSpeech, Voice Activation, Inking, and TypingSync settingsUpdate ServicesWeb browsers—Microsoft Edge Legacy and Internet ExplorerWindows appsWindows Media PlayerWindows HelloWindows SearchYour PhoneEntertainment and related services XboxMicrosoft StoreMSNGroove Music and Movies &amp.",,,,,
match_377.csv,"TVSilverlightWindows Mixed Reality Cookies Most Microsoft sites use cookies, small text files placed on your device which web servers utilize in the domain that placed the cookie can retrieve later.",,,,,
match_377.csv,"We use cookies to store your preferences and settings, help with sign-in, provide targeted ads, and analyze site operations.",,,,,
match_377.csv,"For more information, see the Cookies and similar technologies section of this privacy statement.",,,,,
match_377.csv,"EU-U.S. and Swiss-U.S. Privacy Shield Microsoft adheres to the principles of the EU-U.S. and Swiss-U.S. Privacy Shield frameworks, although Microsoft does not rely on the EU-U.S. Privacy Shield Framework as a legal basis for transfers of personal data in light of the judgment of the Court of Justice of the EU in Case C-311/18.",,,,,
match_377.csv,"To learn more, visit the U.S. Department of Commerce’s Privacy Shield website.",,,,,
match_377.csv,"Contact us If you have a privacy concern, complaint, or question for the Microsoft Chief Privacy Officer or EU Data Protection Officer, please contact us by using our web form.",,,,,
match_377.csv,"For more information about contacting Microsoft, including Microsoft Ireland Operations Limited, see the How to contact us section of this privacy statement.Personal data we collectPersonal data we collectMicrosoft collects data from you, through our interactions with you and through our products.",,,,,
match_377.csv,"You provide some of this data directly, and we get some of it by collecting data about your interactions, use, and experiences with our products.",,,,,
match_377.csv,"The data we collect depends on the context of your interactions with Microsoft and the choices you make, including your privacy settings and the products and features you use.",,,,,
match_377.csv,We also obtain data about you from third parties.,,,,,
match_377.csv,"If you represent an organization, such as a business or school, that utilizes Enterprise and Developer Products from Microsoft, please see the Enterprise and developer products section of this privacy statement to learn how we process your data.",,,,,
match_377.csv,"If you are an end user of a Microsoft product or a Microsoft account provided by your organization, please see the Products provided by your organization and the Microsoft account sections for more information.",,,,,
match_377.csv,You have choices when it comes to the technology you use and the data you share.,,,,,
match_377.csv,"When we ask you to provide personal data, you can decline.",,,,,
match_377.csv,Many of our products require some personal data to provide you with a service.,,,,,
match_377.csv,"If you choose not to provide data required to provide you with a product or feature, you cannot use that product or feature.",,,,,
match_377.csv,We use first- and third-party cookies and other identifiers to gather usage and performance data.,23358," We use first- and third-party cookies and other identifiers to gather usage and performance data. For example, we use cookies to count the number of unique visitors to a web page or service and to develop other statistics about the operations of our products.",100,,
match_377.csv,"For example, we use cookies to count the number of unique visitors to a web page or service and to develop other statistics about the operations of our products.",23358," We use first- and third-party cookies and other identifiers to gather usage and performance data. For example, we use cookies to count the number of unique visitors to a web page or service and to develop other statistics about the operations of our products.",100,,
match_377.csv,"For these purposes, we combine data we collect from different contexts (for example, from your use of two Microsoft products).","19231,23353","
For these purposes, we combine data we collect from different contexts (for example, from your use of two Microsoft products).
For example Cortana may use information from your calendar to suggest action items in a heads-up email, and Microsoft Store uses information about the apps and services you use to make personalized app recommendations.

        ","100,100",,
match_377.csv,"Where providing the data is optional, and you choose not to share personal data, features like personalization that use such data will not work for you.",,,,,
match_377.csv,"Microsoft collects data from you, through our interactions with you and through our products for a variety of purposes described below, including to operate effectively and provide you with the best experiences with our products.",,,,,
match_377.csv,"You provide some of this data directly, such as when you create a Microsoft account, administer your organization’s licensing account, submit a search query to Bing, register for a Microsoft event, speak a voice command to Cortana, upload a document to OneDrive, sign up for Microsoft 365, or contact us for support.",,,,,
match_377.csv,"We get some of it by collecting data about your interactions, use, and experience with our products and communications.",,,,,
match_377.csv,"We rely on a variety of legal reasons and permissions (sometimes called “legal bases”) to process data, including with your consent, a balancing of legitimate interests, necessity to enter into and perform contracts, and compliance with legal obligations, for a variety of purposes described below.",,,,,
match_377.csv,Access and clear some of your data through the Microsoft privacy dashboard.,10057,Access and clear some of your data through the Microsoft privacy dashboard.,100,,
match_377.csv,"We protect data obtained from third parties according to the practices described in this statement, plus any additional restrictions imposed by the source of the data.",,,,,
match_377.csv,These third-party sources vary over time and include:  Data brokers from which we purchase demographic data to supplement the data we collect.,,,,,
match_377.csv,"Services that make user-generated content from their service available to others, such as local business reviews or public social media posts.",,,,,
match_377.csv,"Communication services, including email providers and social networks, when you give us permission to access your data on such third-party services or networks.",,,,,
match_377.csv,Access and clear some of your data through the Microsoft privacy dashboard.,10057,Access and clear some of your data through the Microsoft privacy dashboard.,100,,
match_377.csv,Partners with which we offer co-branded services or engage in joint marketing activities.,,,,,
match_377.csv,Developers who create experiences through or for Microsoft products.,,,,,
match_377.csv,Third parties that deliver experiences through Microsoft products.,,,,,
match_377.csv,"Publicly-available sources, such as open government databases.",,,,,
match_377.csv,"If you represent an organization, such as a business or school, that utilizes Enterprise and Developer Products from Microsoft, please see the Enterprise and developer products section of this privacy statement to learn how we process your data.",,,,,
match_377.csv,"If you are an end user of a Microsoft product or a Microsoft account provided by your organization, please see the Products provided by your organization and the Microsoft account sections for more information.",,,,,
match_377.csv,You have choices when it comes to the technology you use and the data you share.,,,,,
match_377.csv,"When you are asked to provide personal data, you can decline.",,,,,
match_377.csv,Many of our products require some personal data to operate and provide you with a service.,,,,,
match_377.csv,"If you choose not to provide data required to operate and provide you with a product or feature, you cannot use that product or feature.",,,,,
match_377.csv,Access and clear some of your data through the Microsoft privacy dashboard.,10057,Access and clear some of your data through the Microsoft privacy dashboard.,100,,
match_377.csv,Access and clear some of your data through the Microsoft privacy dashboard.,10057,Access and clear some of your data through the Microsoft privacy dashboard.,100,,
