Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_383.csv,"TERMS OF USE Last revised on June 21, 2021 Key change in this version: we’ve made a few clarifications to our terms and updated our procedures for notices and handling of copyright infringement complaints.",,,,,
match_383.csv,"For a summary of our Terms of Use, go to Summary of Terms.",,,,,
match_383.csv,"""If you live in the European Union, these Terms of Use are between you and: MTCH Technology Services Limited (""""MTCH Technology"""") Block D, Iveagh Court Harcourt Road, Dublin 2 Ireland If you live in Japan, these Terms of Use apply between you and: MG Japan Services GK (“MG Japan”) 4F Sumitomo Fudosan Azabu Bldg 1-4-1 Mita Minato-ku, Tokyo 108-0073 Japan If you live outside the European Union and Japan, these Terms of Use apply between you and: Match Group, LLC (""""Match Group"""") 8750 North Central Expressway, Suite 1400 Dallas, TX 75231, USA  The terms (“us”, “we”, the “Company” or “Tinder”) refer to MTCH Technology, MG Japan or Match Group based on your country of residence.""",,,,,
match_383.csv,Acceptance of Terms of Use Agreement.,,,,,
match_383.csv,"""By creating a Tinder account, whether through a mobile device, mobile application or computer (collectively, the “Service”) you agree to be bound by (i) these Terms of Use, (ii) our Privacy Policy, Cookie Policy, Arbitration Procedures (if applicable to you), Safety Tips, and Community Guidelines, each of which is incorporated by reference into this Agreement, and (iii) any terms disclosed and agreed to by you if you purchase additional features, products or services we offer on the Service (collectively, this """"Agreement"""").""",,,,,
match_383.csv,"If you do not accept and agree to be bound by all of the terms of this Agreement, please do not use the Service.",,,,,
match_383.csv,We may make changes to this Agreement and to the Service from time to time.,20761,"We may make changes to this Agreement and to the Service from time to time.
We may do this for a variety of reasons including to reflect changes in or requirements of the law, new features, or changes in business practices.
The most recent version of this Agreement will be posted on the Service under Settings and also on gotinder.com, and you should regularly check for the most recent version.
The most recent version is the version that applies.
If the changes include material changes that affect your rights or obligations, we will notify you in advance of the changes by reasonable means, which could include notification through the Service or via email.

        ",100,,
match_383.csv,"We may do this for a variety of reasons including to reflect changes in or requirements of the law, new features, or changes in business practices.",20761,"We may make changes to this Agreement and to the Service from time to time.
We may do this for a variety of reasons including to reflect changes in or requirements of the law, new features, or changes in business practices.
The most recent version of this Agreement will be posted on the Service under Settings and also on gotinder.com, and you should regularly check for the most recent version.
The most recent version is the version that applies.
If the changes include material changes that affect your rights or obligations, we will notify you in advance of the changes by reasonable means, which could include notification through the Service or via email.

        ",100,,
match_383.csv,"The most recent version of this Agreement will be posted on the Service under Settings and also on gotinder.com, and you should regularly check for the most recent version.",20761,"We may make changes to this Agreement and to the Service from time to time.
We may do this for a variety of reasons including to reflect changes in or requirements of the law, new features, or changes in business practices.
The most recent version of this Agreement will be posted on the Service under Settings and also on gotinder.com, and you should regularly check for the most recent version.
The most recent version is the version that applies.
If the changes include material changes that affect your rights or obligations, we will notify you in advance of the changes by reasonable means, which could include notification through the Service or via email.

        ",100,,
match_383.csv,The most recent version is the version that applies.,20761,"We may make changes to this Agreement and to the Service from time to time.
We may do this for a variety of reasons including to reflect changes in or requirements of the law, new features, or changes in business practices.
The most recent version of this Agreement will be posted on the Service under Settings and also on gotinder.com, and you should regularly check for the most recent version.
The most recent version is the version that applies.
If the changes include material changes that affect your rights or obligations, we will notify you in advance of the changes by reasonable means, which could include notification through the Service or via email.

        ",100,,
