Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_317.csv,"    Following   Browse   {{ display_name }}     Browse     Following   Browse   {{ display_name }}   Browse  Terms of service Privacy Notice Ad Choices Cookie Policy Partners Affiliates    About   Careers   Blog   Press   Brand   Developers   Platforms   Prime   Bits   Extensions   Advertise   Gift Card   Following   Browse   Brand Advertise Partners Jobs Security Platforms Help Developers Blog Extensions Students Legal Terms of Service Privacy Notice California Privacy Disclosure Community Guidelines DMCA Guidelines Trademark Policy Privacy Choices Trademark Guidelines Terms of Sale Developer Agreement Affiliate Program Agreement Supplemental Fees Statement Ad Choices Channel Points Acceptable Use Policy Bits Acceptable Use Policy Cookie Policy Photosensitive Seizure Warning Predictions Terms and Conditions Modern Day Slavery Statement Events Code Of Conduct Accessibility Statement Languages   ?????????   Català   ?? ??   ?? ??   ?eština   Dansk   Nederlands   English   English - Great Britain   Suomi   Français - Canada   Français   Deutsch   ????????   Magyar   Italiano   ???   ???   Norsk   Polski   Português Brasileiro   Português   Român?   ???????   Sloven?ina   Español - Latinoamérica   Español   Svenska   ???????   Türkçe   Ti?ng Vi?t   last modified on 10/15/2020   Privacy Notice This Twitch Privacy Notice applies to your use of www.twitch.tv, and any other websites, applications, or services provided, owned, or operated by Twitch Interactive, Inc. (with its affiliates, “Twitch”) that link to this Privacy Notice (collectively, the “Twitch Services”).",,,,,
match_317.csv,"Twitch values the privacy of users, subscribers, publishers, members, and others who visit and use the Twitch Services (collectively or individually, “you” or “users”) and wants you to be familiar with how we collect, use, and disclose personal information from and about you.",,,,,
match_317.csv,This notice describes our privacy policy.,,,,,
match_317.csv,"By visiting www.twitch.tv, setting up your Twitch account, or using the Twitch Services, you are accepting the practices described in this Privacy Notice, to the extent permitted by law.",,,,,
match_317.csv,"For purposes of data protection laws, Twitch Interactive, Inc. located at 350 Bush Street, 2nd Floor, San Francisco, CA 94104, is the “data controller” of your information collected in connection with the Twitch Services.",,,,,
match_317.csv,You may share personal information when using the Twitch Services.,,,,,
match_317.csv,One example is when you provide information about yourself as part of the Twitch account creation process.,,,,,
match_317.csv,"Another is when you take certain actions on the Twitch Services that are public or intended to be public in nature, such as when you broadcast content, participate in a chat room, post profile information, follow a channel, or subscribe to a broadcast channel.",,,,,
match_317.csv,"Given the social nature of some of the Twitch Services, that information may be collected, used, or disclosed by others who are part of that social interaction.",13086,"Given the social nature of some of the Twitch Services, that information may be collected, used, or disclosed by others who are part of that social interaction.
In addition, some features of the Twitch Services are designed to provide others with information about user activity, such as identifying the user who created a particular Clip or the subscription status of users for a given channel.
We encourage you to be mindful of this when considering your activity on the Twitch Services.
        ",100,,
match_317.csv,"In addition, some features of the Twitch Services are designed to provide others with information about user activity, such as identifying the user who created a particular Clip or the subscription status of users for a given channel.",13086,"Given the social nature of some of the Twitch Services, that information may be collected, used, or disclosed by others who are part of that social interaction.
In addition, some features of the Twitch Services are designed to provide others with information about user activity, such as identifying the user who created a particular Clip or the subscription status of users for a given channel.
We encourage you to be mindful of this when considering your activity on the Twitch Services.
        ",100,,
