Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_3487.csv,"Last Updated: November 25, 2020 We believe that you should always know what kind of data we collect from you, how we collect it, and how you can have control over your data.",,,,,
match_3487.csv,We strive to be transparent in our data collection efforts and to provide you with the data that you need to make decisions about our collection of data from you.,,,,,
match_3487.csv,This is the purpose of our privacy policy.,,,,,
match_3487.csv,There are certain things that you should be aware of when using our website and mobile applications.,,,,,
match_3487.csv,"First, the iFunny website and mobile applications are publicly accessible and searchable to users and visitors around the world.",,,,,
match_3487.csv,This means that anything that you post to the iFunny website and mobile applications may be viewable by third parties.,,,,,
match_3487.csv,"Second, since anything that you post to the iFunny website or mobile applications are tied to your user account, your postings may not be anonymous.",,,,,
match_3487.csv,"If you prefer to protect your privacy while using the iFunny website and mobile applications, we recommend that you use the service under a pseudonym.",15539,"If you prefer to protect your privacy while using the iFunny website and mobile applications, we recommend that you use the service under a pseudonym.",100,,
match_3487.csv,"When you use the iFunny website and mobile applications, even if you are just browsing, we may collect some basic data from you such as the type of mobile device that you are using, your geographical location, and your IP address.",15540,"When you use the iFunny website and mobile applications, even if you are just browsing, we may collect some basic data from you such as the type of mobile device that you are using, your geographical location, and your IP address.",100,,
match_3487.csv,"If you choose to create a user account, you can choose to share additional data with us, which is outlined below.",,,,,
match_3487.csv,We also provide you with the ability to limit the data that we collect from you and how we use it.,,,,,
match_3487.csv,"If you have any questions about our privacy policy, how we collect data from you, how we use your data, or how you can control your privacy settings, you can contact us at any time at support@ifunny.co .Data You Share With UsWe may collect data from you when you voluntarily share it with us.",15541,"If you have any questions about our privacy policy, how we collect data from you, how we use your data, or how you can control your privacy settings, you can contact us at any time at support@ifunny.co",100,,
match_3487.csv,This may include the following data:  Account Data.,,,,,
match_3487.csv,"You don’t have to create an account to use many of the iFunny website and mobile application features, such as viewing posts.",15542,"You don’t have to create an account to use many of the iFunny website and mobile application features, such as viewing posts
        ",99,No need to register,
match_3487.csv,"If you do choose to create an account, however, you must provide us with some personal data so that we can provide you with the services that you have requested.",,,,,
match_3487.csv,"This may include your username, password, email address, phone number, age, gender, contacts (when you invite friends from third party applications, such as Facebook or your mobile phone’s contacts application), and contact list.",,,,,
match_3487.csv,"When you upload or submit content to the iFunny website or through the iFunny mobile application (“User-Generated Content”), we may use and publish your User-Generated Content to provide you and third parties with the iFunny website and mobile application services, to keep records of your communications or uploaded User-Generated Content on our services, to tailor content to your preferences, and to defend against legal claims.",,,,,
match_3487.csv,A majority of the activity on the iFunny website and mobile applications is public.,,,,,
match_3487.csv,"Most posts are public, the iFunny chat feature is public, and likes and comments are public.",,,,,
match_3487.csv,"iFunny may use this public data to provide you with the services requested, to provide you with more relevant content, to tailor content to your preferences, to keep records of communications on our service, and to defend against legal claims.",,,,,
match_3487.csv,"We may use your contact data, such as any data that you voluntarily provide to us like your phone number, email address, social media account handles, contacts, or contacts list, to authenticate your account, to communicate with you, to connect you with friends or other users, to invite your friends to iFunny’s services at your request, to respond to communications sent to you by us, to keep records of our communication, or to pursue or defend against legal claims.",,,,,
match_3487.csv,"We may store and process your private communications and data related to them to scan for malicious content, to detect spam or prohibited images, to review content for violations of our terms of use agreement, or to respond to legal process or law enforcement inquiries.",15543,"We may store and process your private communications and data related to them to scan for malicious content, to detect spam or prohibited images, to review content for violations of our terms of use agreement, or to respond to legal process or law enforcement inquiries.",100,,
match_3487.csv,Sensitive Personal Information (as defined by California law).,,,,,
match_3487.csv,"We may use your sensitive personal information, such as your precise geolocation or the contents of your messages or text messages, to communicate with you, to connect you with friends or other users, to tailor our services to your geographic location, to respond to law enforcement requests, or to provide you with content that is relevant to your geographic location.",15544,"We may use your sensitive personal information, such as your precise geolocation or the contents of your messages or text messages, to communicate with you, to connect you with friends or other users, to tailor our services to your geographic location, to respond to law enforcement requests, or to provide you with content that is relevant to your geographic location.
        ",100,,
match_3487.csv,Additional Data We Receive From YouWe may also collect data from you automatically when you use the iFunny website or mobile applications.,,,,,
match_3487.csv,This may include the following data:  Location Data.,,,,,
match_3487.csv,We may collect data about your location by collecting and processing your IP address and device settings.,,,,,
match_3487.csv,"We may use this data to provide location-based services, tailor our services to your geographic location, respond to law enforcement requests, or to provide you with content that is relevant to your geographic location.",,,,,
match_3487.csv,"We may collect technical data about your use of the iFunny website or mobile applications, such as your IP address, your device IDs, your IP address, the mobile application’s bundle ID, the ad or creative ID, your iFunny username, your phone number, pages visited, referring web page, your mobile phone model, mobile carrier, search terms, cookie data, your operating system, your geolocation, and your time zone.","15546,15545","We may collect technical data about your use of the iFunny website or mobile applications, such as your IP address, your device IDs, your IP address, the mobile application’s bundle ID, the ad or creative ID,

your iFunny username, your phone number, pages visited,
referring web page

, your mobile phone model, mobile carrier, search terms, cookie data, your operating system, your geolocation, and your time zone. 
We may collect technical data about your use of the iFunny website or mobile applications, such as your IP address, your device IDs, your IP address, the mobile application’s bundle ID, the ad or creative ID,
        ","99,97","This service tracks which web page referred you to itYou are tracked via web beacons, tracking pixels, browser fingerprinting, and/or device fingerprinting",
match_3487.csv,"We may use this data to analyze your use of the iFunny website or mobile applications, to detect ad fraud or fraudulent impressions, to administer and secure our services, to determine how iFunny should allocate resources to its website or mobile applications, and to understand the technical load on iFunny’s servers.",,,,,
