Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_346.csv,"Google Privacy PolicyWhen you use our services, you’re trusting us with your information.",,,,,
match_346.csv,We understand this is a big responsibility and work hard to protect your information and put you in control.,,,,,
match_346.csv,"This Privacy Policy is meant to help you understand what information we collect, why we collect it, and how you can update, manage, export, and delete your information.",,,,,
match_346.csv,Privacy Checkup Looking to change your privacy settings?,,,,,
match_346.csv,"Take the Privacy CheckupEffective September 30, 2020 | Archived versions | Download PDFContentsIntroductionInformation Google collectsWhy Google collects dataYour privacy controlsSharing your informationKeeping your information secureExporting &amp.",,,,,
match_346.csv,deleting your informationRetaining your informationCompliance &amp.,,,,,
match_346.csv,cooperation with regulatorsAbout this policyRelated privacy practicesWe build a range of services that help millions of people daily to explore and interact with the world in new ways.,,,,,
match_346.csv,"Our services include:  Google apps, sites, and devices, like Search, YouTube, and Google Home Platforms like the Chrome browser and Android operating system Products that are integrated into third-party apps and sites, like ads and embedded Google Maps  You can use our services in a variety of ways to manage your privacy.",,,,,
match_346.csv,"For example, you can sign up for a Google Account if you want to create and manage content like emails and photos, or see more relevant search results.",,,,,
match_346.csv,"And you can use many Google services when you’re signed out or without creating an account at all, like searching on Google or watching YouTube videos.",,,,,
match_346.csv,You can also choose to browse the web privately using Chrome in Incognito mode.,,,,,
match_346.csv,"And across our services, you can adjust your privacy settings to control what we collect and how your information is used.",,,,,
match_346.csv,"To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms.",12811,"To help explain things as clearly as possible, we’ve added examples, explanatory videos, and definitions for key terms.
        ",100,,
match_346.csv,"And if you have any questions about this Privacy Policy, you can contact us.Information Google collectsWe want you to understand the types of information we collect as you use our services We collect information to provide better services to all our users — from figuring out basic stuff like which language you speak, to more complex things like which ads you’ll find most useful, the people who matter most to you online, or which YouTube videos you might like.",13934,Information Google collectsWe want you to understand the types of information we collect as you use our services,100,,
match_346.csv,"The information Google collects, and how that information is used, depends on how you use our services and how you manage your privacy controls.",,,,,
match_346.csv,"When you’re not signed in to a Google Account, we store the information we collect with unique identifiers tied to the browser, application, or device you’re using.",1141,"When you’re not signed in to a Google Account, we store the information we collect with unique identifiers tied to the browser, application, or device you’re using.
        ",100,,
match_346.csv,This helps us do things like maintain your language preferences across browsing sessions.,,,,,
match_346.csv,"When you’re signed in, we also collect information that we store with your Google Account, which we treat as personal information.Things you create or provide to usWhen you create a Google Account, you provide us with personal information that includes your name and a password.",,,,,
match_346.csv,You can also choose to add a phone number or payment information to your account.,,,,,
match_346.csv,"Even if you aren’t signed in to a Google Account, you might choose to provide us with information — like an email address to receive updates about our services.",,,,,
match_346.csv,"We also collect the content you create, upload, or receive from others when using our services.",13935,"We also collect the content you create, upload, or receive from others when using our services. This includes things like email you write and receive, photos and videos you save, docs and spreadsheets you create, and comments you make on YouTube videos.",100,,
match_346.csv,"This includes things like email you write and receive, photos and videos you save, docs and spreadsheets you create, and comments you make on YouTube videos.Information we collect as you use our servicesYour apps, browsers &amp.",,,,,
match_346.csv,"devicesWe collect information about the apps, browsers, and devices you use to access Google services, which helps us provide features like automatic product updates and dimming your screen if your battery runs low.",,,,,
match_346.csv,"The information we collect includes unique identifiers, browser type and settings, device type and settings, operating system, mobile network information including carrier name and phone number, and application version number.",,,,,
match_346.csv,"We also collect information about the interaction of your apps, browsers, and devices with our services, including IP address, crash reports, system activity, and the date, time, and referrer URL of your request.","12813,12812","and the date, time, and referrer URL of your request.
        
We also collect information about the interaction of your apps, browsers, and devices with our services, including IP address
        ","92,95","This service tracks which web page referred you to itYour IP address is collected, which can be used to view your approximate location",
,,,,,,
match_346.csv,"We collect information about your activity in our services, which we use to do things like recommend a YouTube video you might like.",12816,"We collect information about your activity in our services, which we use to do things like recommend a YouTube video you might like.

        ",69,Your profile is combined across various products,
match_346.csv,"For example, understanding how people organized their photos in Picasa, Google’s first photos app, helped us design and launch Google Photos.We use the information we collect to customize our services for you, including providing recommendations, personalized content, and customized search results.",12822,"Develop new servicesWe use the information we collect in existing services to help us develop new ones. For example, understanding how people organized their photos in Picasa, Google’s first photos app, helped us design and launch Google Photos.",57,This service can use your content for all their existing and future services,
match_346.csv,"The activity information we collect may include:  Terms you search for Videos you watch Views and interactions with content and ads Voice and audio information when you use audio features Purchase activity People with whom you communicate or share content Activity on third-party sites and apps that use our services Chrome browsing history you’ve synced with your Google Account  If you use our services to make and receive calls or send and receive messages, we may collect telephony log information like your phone number, calling-party number, receiving-party number, forwarding numbers, time and date of calls and messages, duration of calls, routing information, and types of calls.","12819,12817,4251,13969","Chrome browsing history you’ve synced with your Google Account
Voice and audio information when you use audio features
Activity on third-party sites and apps that use our services
Activity on third-party sites and apps that use our services","100,100,100,100",,
match_346.csv,You can visit your Google Account to find and manage activity information that’s saved in your account.,,,,,
match_346.csv,"Go to Google AccountYour location informationWe collect information about your location when you use our services, which helps us offer features like driving directions for your weekend getaway or showtimes for movies playing near you.",5841,"We collect information about your location when you use our services, which helps us offer features like driving directions for your weekend getaway or showtimes for movies playing near you.",100,,
match_346.csv,"Your location can be determined with varying degrees of accuracy by:  GPS IP address Sensor data from your device Information about things near your device, such as Wi-Fi access points, cell towers, and Bluetooth-enabled devices  The types of location data we collect depend in part on your device and account settings.",12815,Your location can be determined with varying degrees of accuracy by:,100,,
match_346.csv,"For example, you can turn your Android device’s location on or off using the device’s settings app.",,,,,
match_346.csv,You can also turn on Location History if you want to create a private map of where you go with your signed-in devices.,,,,,
match_346.csv,"In some circumstances, Google also collects information about you from publicly accessible sources.",,,,,
match_346.csv,"For example, if your name appears in your local newspaper, Google’s Search engine may index that article and display it to other people if they search for your name.",,,,,
match_346.csv,"You can read more about Google’s data retention periods, including how long it takes us to delete your information.Compliance &amp.",881,"In some cases, we retain data for limited periods when it needs to be kept for legitimate business or legal purposes.
You can read about Google’s data retention periods, including how long it takes us to delete your information.
        ",87,Logs are kept for an undefined period of time,
match_346.csv,"We collect this information when a Google service on your device contacts our servers — for example, when you install an app from the Play Store or when a service checks for automatic updates.",12814,"We collect this information when a Google service on your device contacts our servers — for example, when you install an app from the Play Store or when a service checks for automatic updates.
If you’re using an Android device with Google apps, your device periodically contacts Google servers to provide information about your device and connection to our services.
This information includes things like your device type, carrier name, crash reports, and which apps you've installed.
        ",100,,
match_346.csv,"We use various technologies to collect and store information, including cookies, pixel tags, local storage, such as browser web storage or application data caches, databases, and server logs.Why Google collects dataWe use data to build better services We use the information we collect from all our services for the following purposes:Provide our servicesWe use your information to deliver our services, like processing the terms you search for in order to return results or helping you share content by suggesting recipients from your contacts.Maintain &amp.","1888,12829","We use the information we collect from all our services for the following purposes:
We use data to build better services We use the information we collect from all our services for the following purposes:","100,100",,
match_346.csv,"improve our servicesWe also use your information to ensure our services are working as intended, such as tracking outages or troubleshooting issues that you report to us.",,,,,
match_346.csv,"And we use your information to make improvements to our services — for example, understanding which search terms are most frequently misspelled helps us improve spell-check features used across our services.Develop new servicesWe use the information we collect in existing services to help us develop new ones.",,,,,
match_346.csv,"If you’re using an Android device with Google apps, your device periodically contacts Google servers to provide information about your device and connection to our services.",12814,"We collect this information when a Google service on your device contacts our servers — for example, when you install an app from the Play Store or when a service checks for automatic updates.
If you’re using an Android device with Google apps, your device periodically contacts Google servers to provide information about your device and connection to our services.
This information includes things like your device type, carrier name, crash reports, and which apps you've installed.
        ",100,,
match_346.csv,"For example, Security Checkup provides security tips adapted to how you use Google products.",,,,,
match_346.csv,And Google Play uses information like apps you’ve already installed and videos you’ve watched on YouTube to suggest new apps you might like.,,,,,
match_346.csv,"Depending on your settings, we may also show you personalized ads based on your interests.",,,,,
match_346.csv,"For example, if you search for “mountain bikes,” you may see an ad for sports equipment when you’re browsing a site that shows ads served by Google.",,,,,
match_346.csv,You can control what information we use to show you ads by visiting your ad settings.,,,,,
match_346.csv,"We don’t show you personalized ads based on sensitive categories, such as race, religion, sexual orientation, or health.",,,,,
match_346.csv,"We don’t share information that personally identifies you with advertisers, such as your name or email, unless you ask us to.",,,,,
match_346.csv,"For example, if you see an ad for a nearby flower shop and select the “tap to call” button, we’ll connect your call and may share your phone number with the flower shop.",,,,,
match_346.csv,Go to Ad SettingsMeasure performanceWe use data for analytics and measurement to understand how our services are used.,,,,,
match_346.csv,"For example, we analyze data about your visits to our sites to do things like optimize product design.",12824,"We use data for analytics and measurement to understand how our services are used. For example, we analyze data about your visits to our sites to do things like optimize product design.",100,,
match_346.csv,And we also use data about the ads you interact with to help advertisers understand the performance of their ad campaigns.,12827,"And we also use data about the ads you interact with to help advertisers understand the performance of their ad campaigns.
        ",100,,
match_346.csv,"We use a variety of tools to do this, including Google Analytics.",12828,"We use a variety of tools to do this, including Google Analytics.
        ",100,,
match_346.csv,"When you visit sites that use Google Analytics, Google and a Google Analytics customer may link information about your activity from that site with activity from other sites that use our ad services.Communicate with youWe use information we collect, like your email address, to interact with you directly.",12825,"When you visit sites that use Google Analytics, Google and a Google Analytics customer may link information about your activity from that site with activity from other sites that use our ad services.",100,,
match_346.csv,"For example, we may send you a notification if we detect suspicious activity, like an attempt to sign in to your Google Account from an unusual location.",,,,,
match_346.csv,Or we may let you know about upcoming changes or improvements to our services.,,,,,
match_346.csv,"And if you contact Google, we’ll keep a record of your request in order to help solve any issues you might be facing.Protect Google, our users, and the publicWe use information to help improve the safety and reliability of our services.",,,,,
match_346.csv,"This includes detecting, preventing, and responding to fraud, abuse, security risks, and technical issues that could harm Google, our users, or the public.",,,,,
match_346.csv,We use different technologies to process your information for these purposes.,,,,,
match_346.csv,"We use automated systems that analyze your content to provide you with things like customized search results, personalized ads, or other features tailored to how you use our services.",,,,,
match_346.csv,"And we analyze your content to help us detect abuse such as spam, malware, and illegal content.",,,,,
match_346.csv,We also use algorithms to recognize patterns in data.,,,,,
match_346.csv,"For example, Google Translate helps people communicate across languages by detecting common language patterns in phrases you ask it to translate.",,,,,
match_346.csv,"We may also collect information about you from trusted partners, including marketing partners who provide us with information about potential customers of our business services, and security partners who provide us with information to protect against abuse.",12821,"We may also collect information about you from trusted partners, including marketing partners who provide us with information about potential customers of our business services, and security partners who provide us with information to protect against abuse.
We also receive information from advertisers to provide advertising and research services on their behalf.
        ",100,,
match_346.csv,We also receive information from advertisers to provide advertising and research services on their behalf.,12821,"We may also collect information about you from trusted partners, including marketing partners who provide us with information about potential customers of our business services, and security partners who provide us with information to protect against abuse.
We also receive information from advertisers to provide advertising and research services on their behalf.
        ",100,,
match_346.csv,We may combine the information we collect among our services and across your devices for the purposes described above.,12826,"We may combine the information we collect among our services and across your devices for the purposes described above. For example, if you watch videos of guitar players on YouTube, you might see an ad for guitar lessons on a site that uses our ad products. Depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve Google’s services and the ads delivered by Google.",100,,
match_346.csv,"If other users already have your email address or other information that identifies you, we may show them your publicly visible Google Account information, such as your name and photo.",,,,,
match_346.csv,"This helps people identify an email coming from you, for example.",,,,,
match_346.csv,We’ll ask for your consent before using your information for a purpose that isn’t covered in this Privacy Policy.Your privacy controlsYou have choices regarding the information we collect and how it's used This section describes key controls for managing your privacy across our services.,,,,,
match_346.csv,"You can also visit the Privacy Checkup, which provides an opportunity to review and adjust important privacy settings.",,,,,
match_346.csv,"In addition to these tools, we also offer specific privacy settings in our products — you can learn more in our Product Privacy Guide.",,,,,
match_346.csv,"Go to Privacy CheckupManaging, reviewing, and updating your informationWhen you’re signed in, you can always review and update information by visiting the services you use.",,,,,
match_346.csv,"For example, Photos and Drive are both designed to help you manage specific types of content you’ve saved with Google.",,,,,
match_346.csv,We also built a place for you to review and control information saved in your Google Account.,,,,,
match_346.csv,Your Google Account includes:Privacy controlsActivity ControlsDecide what types of activity you’d like saved in your account.,,,,,
match_346.csv,"For example, you can turn on Location History if you want traffic predictions for your daily commute, or you can save your YouTube Watch History to get better video suggestions.",,,,,
match_346.csv,Go to Activity ControlsAd settingsManage your preferences about the ads shown to you on Google and on sites and apps that partner with Google to show ads.,,,,,
match_346.csv,"You can modify your interests, choose whether your personal information is used to make ads more relevant to you, and turn on or off certain advertising services.",12830,"You can modify your interests, choose whether your personal information is used to make ads more relevant to you, and turn on or off certain advertising services.
        ",100,,
match_346.csv,Go to Ad SettingsAbout youControl what others see about you across Google services.,,,,,
match_346.csv,"Go to About YouShared endorsementsChoose whether your name and photo appear next to your activity, like reviews and recommendations, that appear in ads.",12831,"Choose whether your name and photo appear next to your activity, like reviews and recommendations, that appear in ads
        ",96,Your identity is used in ads that are shown to other users,
match_346.csv,Go to Shared EndorsementsWays to review &amp.,,,,,
match_346.csv,"update your informationMy ActivityMy Activity allows you to review and control data that’s created when you use Google services, like searches you’ve done or your visits to Google Play.",,,,,
match_346.csv,"You can browse by date and by topic, and delete part or all of your activity.",,,,,
match_346.csv,Go to My ActivityGoogle DashboardGoogle Dashboard allows you to manage information associated with specific products.,,,,,
match_346.csv,"Go to DashboardYour personal informationManage your contact information, such as your name, email, and phone number.",,,,,
match_346.csv,"Go to Personal Info When you’re signed out, you can manage information associated with your browser or device, including:  Signed-out search personalization: Choose whether your search activity is used to offer you more relevant results and recommendations.",,,,,
match_346.csv,YouTube settings: Pause and delete your YouTube Search History and your YouTube Watch History.,,,,,
match_346.csv,Ad Settings: Manage your preferences about the ads shown to you on Google and on sites and apps that partner with Google to show ads.,,,,,
match_346.csv,deleting your informationYou can export a copy of content in your Google Account if you want to back it up or use it with a service outside of Google.,,,,,
match_346.csv,Export your data You can also request to remove content from specific Google services based on applicable law.,,,,,
match_346.csv,"For example, if you watch videos of guitar players on YouTube, you might see an ad for guitar lessons on a site that uses our ad products.",12826,"We may combine the information we collect among our services and across your devices for the purposes described above. For example, if you watch videos of guitar players on YouTube, you might see an ad for guitar lessons on a site that uses our ad products. Depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve Google’s services and the ads delivered by Google.",100,,
match_346.csv,"There are other ways to control the information Google collects whether or not you’re signed in to a Google Account, including:  Browser settings: For example, you can configure your browser to indicate when Google has set a cookie in your browser.",,,,,
match_346.csv,"Depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve Google’s services and the ads delivered by Google.",12826,"We may combine the information we collect among our services and across your devices for the purposes described above. For example, if you watch videos of guitar players on YouTube, you might see an ad for guitar lessons on a site that uses our ad products. Depending on your account settings, your activity on other sites and apps may be associated with your personal information in order to improve Google’s services and the ads delivered by Google.",100,,
match_346.csv,"Data protection laws vary among countries, with some providing more protection than others.",13939,"We maintain servers around the world and your information may be processed on servers located outside of the country where you live.
Data protection laws vary among countries, with some providing more protection than others.
Regardless of where your information is processed, we apply the same protections described in this policy.
        ",100,,
match_346.csv,Device-level settings: Your device may have controls that determine what information we collect.,,,,,
match_346.csv,"For example, you can modify location settings on your Android device.",,,,,
match_346.csv,"Sharing your informationWhen you share your informationMany of our services let you share information with other people, and you have control over how you share.",12832,"Many of our services let you share information with other people, and you have control over how you share.
        ",96,You can choose with whom you share content,
match_346.csv,"For example, you can share videos on YouTube publicly or you can decide to keep your videos private.",,,,,
match_346.csv,"Remember, when you share information publicly, your content may become accessible through search engines, including Google Search.",,,,,
match_346.csv,"When you’re signed in and interact with some Google services, like leaving comments on a YouTube video or reviewing an app in Play, your name and photo appear next to your activity.",,,,,
match_346.csv,"We may also display this information in ads depending on your Shared endorsements setting.When Google shares your informationWe do not share your personal information with companies, organizations, or individuals outside of Google except in the following cases:With your consentWe’ll share personal information outside of Google when we have your consent.",12834,"We do not share your personal information with companies, organizations, or individuals outside of Google except in the following cases:",100,,
match_346.csv,"For example, if you use Google Home to make a reservation through a booking service, we’ll get your permission before sharing your name or phone number with the restaurant.",,,,,
match_346.csv,"We’ll ask for your explicit consent to share any sensitive personal information.With domain administratorsIf you’re a student or work for an organization that uses Google services, your domain administrator and resellers who manage your account will have access to your Google Account.",,,,,
match_346.csv,"They may be able to:  Access and retain information stored in your account, like your email View statistics regarding your account, like how many apps you install Change your account password Suspend or terminate your account access Receive your account information in order to satisfy applicable law, regulation, legal process, or enforceable governmental request Restrict your ability to delete or edit your information or your privacy settings For external processingWe provide personal information to our affiliates and other trusted businesses or persons to process it for us, based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.",13942,"based on our instructions and in compliance with our Privacy Policy and any other appropriate confidentiality and security measures.
        ",97,Third parties used by the service are bound by confidentiality obligations,
match_346.csv,"For example, we use service providers to help us with customer support.For legal reasonsWe will share personal information outside of Google if we have a good-faith belief that access, use, preservation, or disclosure of the information is reasonably necessary to:  Meet any applicable law, regulation, legal process, or enforceable governmental request.",12818,"For example, we use service providers to help us with customer support.
        ",90,Third parties are involved in operating the service,
match_346.csv,We share information about the number and type of requests we receive from governments in our Transparency Report.,,,,,
match_346.csv,"Enforce applicable Terms of Service, including investigation of potential violations.",,,,,
match_346.csv,"Detect, prevent, or otherwise address fraud, security, or technical issues.",,,,,
match_346.csv,"Protect against harm to the rights, property or safety of Google, our users, or the public as required or permitted by law.",,,,,
match_346.csv,"We may share non-personally identifiable information publicly and with our partners — like publishers, advertisers, developers, or rights holders.",,,,,
match_346.csv,"For example, we share information publicly to show trends about the general use of our services.",,,,,
match_346.csv,We also allow specific partners to collect information from your browser or device for advertising and measurement purposes using their own cookies or similar technologies.,,,,,
match_346.csv,"If Google is involved in a merger, acquisition, or sale of assets, we’ll continue to ensure the confidentiality of your personal information and give affected users notice before personal information is transferred or becomes subject to a different privacy policy.Keeping your information secureWe build security into our services to protect your information All Google products are built with strong security features that continuously protect your information.",,,,,
match_346.csv,The insights we gain from maintaining our services help us detect and automatically block security threats from ever reaching you.,,,,,
match_346.csv,"And if we do detect something risky that we think you should know about, we’ll notify you and help guide you through steps to stay better protected.",,,,,
match_346.csv,"We work hard to protect you and Google from unauthorized access, alteration, disclosure, or destruction of information we hold, including:  We use encryption to keep your data private while in transit We offer a range of security features, like Safe Browsing, Security Checkup, and 2 Step Verification to help you protect your account We review our information collection, storage, and processing practices, including physical security measures, to prevent unauthorized access to our systems We restrict access to personal information to Google employees, contractors, and agents who need that information in order to process it.",13936,"We offer a range of security features, like Safe Browsing, Security Checkup, and 2 Step Verification to help you protect your account
        ",95,Two factor authentication is provided for your account,
match_346.csv,Anyone with this access is subject to strict contractual confidentiality obligations and may be disciplined or terminated if they fail to meet these obligations.,,,,,
match_346.csv,deleting your informationYou can export a copy of your information or delete it from your Google Account at any time You can export a copy of content in your Google Account if you want to back it up or use it with a service outside of Google.,5843,You can export a copy of your information or delete it from your Google Account at any time,100,,
match_346.csv,"Regardless of where your information is processed, we apply the same protections described in this policy.",13939,"We maintain servers around the world and your information may be processed on servers located outside of the country where you live.
Data protection laws vary among countries, with some providing more protection than others.
Regardless of where your information is processed, we apply the same protections described in this policy.
        ",100,,
match_346.csv,"You can also delete activity information saved in your account, or choose to have it deleted automatically after a set period of time.",,,,,
match_346.csv,"Other data is deleted or anonymized automatically after a set period of time, such as advertising data in server logs.",,,,,
match_346.csv,"We keep some data until you delete your Google Account, such as information about how often you use our services.",,,,,
match_346.csv,"And some data we retain for longer periods of time when necessary for legitimate business or legal purposes, such as security, fraud and abuse prevention, or financial record-keeping.",13937,"And some data we retain for longer periods of time when necessary for legitimate business or legal purposes, such as security, fraud and abuse prevention, or financial record-keeping.
        ",100,,
match_346.csv,"When you delete data, we follow a deletion process to make sure that your data is safely and completely removed from our servers or retained only in anonymized form.",,,,,
match_346.csv,We try to ensure that our services protect information from accidental or malicious deletion.,,,,,
match_346.csv,"Because of this, there may be delays between when you delete something and when copies are deleted from our active and backup systems.",,,,,
match_346.csv,Many websites and apps partner with Google to improve their content and services.,13967,"Many websites and apps partner with Google to improve their content and services.
For example, a website might use our advertising services (like AdSense) or analytics tools (like Google Analytics), or it might embed other content (such as videos from YouTube).
These services may share information about your activity with Google and, depending on your account settings and the products in use (for instance, when a partner uses Google Analytics in conjunction with our advertising services), this data may be associated with your personal information.",100,,
match_346.csv,cooperation with regulatorsWe regularly review this Privacy Policy and make sure that we process your information in ways that comply with it.Data transfersWe maintain servers around the world and your information may be processed on servers located outside of the country where you live.,13938,We regularly review this Privacy Policy and make sure that we process your information in ways that comply with it.,100,,
match_346.csv,"For example, a website might use our advertising services (like AdSense) or analytics tools (like Google Analytics), or it might embed other content (such as videos from YouTube).",13967,"Many websites and apps partner with Google to improve their content and services.
For example, a website might use our advertising services (like AdSense) or analytics tools (like Google Analytics), or it might embed other content (such as videos from YouTube).
These services may share information about your activity with Google and, depending on your account settings and the products in use (for instance, when a partner uses Google Analytics in conjunction with our advertising services), this data may be associated with your personal information.",100,,
match_346.csv,"These services may share information about your activity with Google and, depending on your account settings and the products in use (for instance, when a partner uses Google Analytics in conjunction with our advertising services), this data may be associated with your personal information.",13967,"Many websites and apps partner with Google to improve their content and services.
For example, a website might use our advertising services (like AdSense) or analytics tools (like Google Analytics), or it might embed other content (such as videos from YouTube).
These services may share information about your activity with Google and, depending on your account settings and the products in use (for instance, when a partner uses Google Analytics in conjunction with our advertising services), this data may be associated with your personal information.",100,,
match_346.csv,We also comply with certain legal frameworks relating to the transfer of data.,,,,,
match_346.csv,"When we receive formal written complaints, we respond by contacting the person who made the complaint.",,,,,
match_346.csv,"We work with the appropriate regulatory authorities, including local data protection authorities, to resolve any complaints regarding the transfer of your data that we cannot resolve with you directly.European requirementsIf European Union (EU) or United Kingdom (UK) data protection law applies to the processing of your information, we provide the controls described in this policy so you can exercise your right to request access to, update, remove, and restrict the processing of your information.",,,,,
match_346.csv,You also have the right to object to the processing of your information or export your information to another service.,,,,,
match_346.csv,"For users based in the European Economic Area or Switzerland, the data controller responsible for your information is Google Ireland Limited, unless otherwise stated in a service-specific privacy notice.",,,,,
match_346.csv,"In other words, Google Ireland Limited is the Google affiliate that is responsible for processing your information and for complying with applicable privacy laws.",,,,,
match_346.csv,"We process your information for the purposes described in this policy, based on the following legal grounds:With your consentWe ask for your agreement to process your information for specific purposes and you have the right to withdraw your consent at any time.",,,,,
match_346.csv,"For example, we ask for your consent to provide you with personalized services, such as ads based on your interests.",,,,,
match_346.csv,We also ask for your consent to collect your voice and audio activity for speech recognition.,,,,,
match_346.csv,You can manage these settings in your Google Account.When we’re pursuing legitimate interestsWe process your information for our legitimate interests and those of third parties while applying appropriate safeguards that protect your privacy.,,,,,
