Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_158.csv,Financial companies choose how they share your personal information.,26354,Financial companies choose how they share your personal information. Federal law gives consumers the right to limit some but not all sharing.,100,,
match_158.csv,Federal law gives consumers the right to limit some but not all sharing.,26354,Financial companies choose how they share your personal information. Federal law gives consumers the right to limit some but not all sharing.,100,,
match_158.csv,How does PayPal collect my personal information?,12653,"How does PayPal collect my personal information?  We collect your personal information, for example, when you  open an account or provide account information use your credit or debit card or give us your contact information use your PayPal and/or Xoom account to send or receive funds  We also collect your personal information from others, such as credit bureaus, affiliates, or other companies.",100,,
match_158.csv,"We collect your personal information, for example, when you  open an account or provide account information use your credit or debit card or give us your contact information use your PayPal and/or Xoom account to send or receive funds  We also collect your personal information from others, such as credit bureaus, affiliates, or other companies.",12653,"How does PayPal collect my personal information?  We collect your personal information, for example, when you  open an account or provide account information use your credit or debit card or give us your contact information use your PayPal and/or Xoom account to send or receive funds  We also collect your personal information from others, such as credit bureaus, affiliates, or other companies.",100,,
match_158.csv,"However, we may share personal data across our services and with other members of the PayPal corporate family.",12625,"However, we may share personal data across our services and with other members of the PayPal corporate family.
Sometimes we share the personal data we collect with third parties to help us provide services, protect our customers from risk and fraud, market our products, and comply with legal obligations.",100,,
match_158.csv,"Sometimes we share the personal data we collect with third parties to help us provide services, protect our customers from risk and fraud, market our products, and comply with legal obligations.",12625,"However, we may share personal data across our services and with other members of the PayPal corporate family.
Sometimes we share the personal data we collect with third parties to help us provide services, protect our customers from risk and fraud, market our products, and comply with legal obligations.",100,,
match_158.csv, The personal data we collect   ,12614,"Where personal data comes from
The personal data we collect
nding your rights   Understanding you",,,
match_158.csv,"We may collect personal information about you from various sources, for example from:  You Merchants Our payment partners, such as card networks and payment processors Financial institutions, such as banks Credit bureaus Service providers, such as companies that help us manage risk and fraud, deliver services to you, and market our services  ",12621,"Where personal data comes from
We may collect personal information about you from various sources, for example from:","100,100",,
match_158.csv,"We do not knowingly collect personal information from people who are not allowed to use our sites and services, such as children under the age of 13.",,,,,
match_158.csv,"Information we infer based on your personal data, for example:  Fraud and risk assessments Personalization preferences    ",,,,,
match_158.csv,"If you use our services without creating or logging into an account, we’ll still collect personal data, which may include your payment information, device information, and location.",12615,"If you use our services without creating or logging into an account, we’ll still collect personal data, which may include your payment information, device information, and location.
When you use our services without creating or logging into an account, we will use this information to process transactions, prevent fraud and comply with the law.
We may connect this information with your account, if you have one or if you create an account at a later date.",100,,
match_158.csv,"When you use our services without creating or logging into an account, we will use this information to process transactions, prevent fraud and comply with the law.",12615,"If you use our services without creating or logging into an account, we’ll still collect personal data, which may include your payment information, device information, and location.
When you use our services without creating or logging into an account, we will use this information to process transactions, prevent fraud and comply with the law.
We may connect this information with your account, if you have one or if you create an account at a later date.",100,,
match_158.csv,"We may connect this information with your account, if you have one or if you create an account at a later date.",12615,,,,
match_158.csv,"The personal data we collect We may collect your personal data when you register for or use our services, such as when you create an account, make a payment, or make a purchase on a merchant’s website.",12614,The personal data we collect,100,,
match_158.csv,You can review the personal data that we may share by reviewing The personal data we collect section.,,,,,
match_158.csv,"You can click the unsubscribe link in a marketing email, opt out of a text message by replying “STOP,” or turn off notifications on your device.",12613,"You can click the unsubscribe link in a marketing email, opt out of a text message by replying “STOP,” or turn off notifications on your device. You can also change your account’s notification settings or the notification preferences on your device.",100,,
match_158.csv,You can also change your account’s notification settings or the notification preferences on your device.,12613,"You can click the unsubscribe link in a marketing email, opt out of a text message by replying “STOP,” or turn off notifications on your device. You can also change your account’s notification settings or the notification preferences on your device.",100,,
match_158.csv,Some messages are considered optional and some are necessary for you to manage your accounts with us.,12612,"Your choices about how we communicate with you differ depending on the purpose of the message and how it is delivered.
Some messages are considered optional and some are necessary for you to manage your accounts with us.
We use email, text messages, push notifications on your mobile device, and even paper mail depending on the situation and your preferences.",100,,
match_158.csv,"We use email, text messages, push notifications on your mobile device, and even paper mail depending on the situation and your preferences.",12612,"Your choices about how we communicate with you differ depending on the purpose of the message and how it is delivered.
Some messages are considered optional and some are necessary for you to manage your accounts with us.
We use email, text messages, push notifications on your mobile device, and even paper mail depending on the situation and your preferences.",100,,
