Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_3.csv,Transferring your information   ,,,,,
match_3.csv,Choices you have about your info  ,,,,,
match_3.csv,How and when we share information  ,,,,,
match_3.csv,How long we keep your information  ,,,,,
match_3.csv,Our policy on children’s information  ,,,,,
match_3.csv,How we make changes to this policy  ,,,,,
match_3.csv,"We added more details about data we collect and how it's used, along with a new way to control whether it is used to report on ads performance.",,,,,
match_3.csv,We added new information for our California residents.,,,,,
match_3.csv,Thank you for using Pinterest!,,,,,
match_3.csv,Our mission is to bring everyone the inspiration to create a life they love.,,,,,
match_3.csv,"To do that, we show you personalized content and ads we think you’ll be interested in based on information we collect from you and third parties.",,,,,
match_3.csv,We only use that information where we have a proper legal basis for doing so.,,,,,
match_3.csv,"We wrote this policy to help you understand what information we collect, how we use it and what choices you have about it.",,,,,
match_3.csv,"Because we’re an internet company, some of the concepts below are a little technical, but we’ve tried our best to explain things in a simple and clear way.",,,,,
match_3.csv,We welcome your questions and comments on this policy.,,,,,
match_3.csv,"When you give it to us or give us permission to obtain it When you sign up for or use Pinterest you voluntarily share certain information including your name, email address, phone number, photos, Pins, comments, and any other information you give us.",,,,,
match_3.csv,"You will also have the option to share other information about yourself such as your gender, age and preferred language.",,,,,
match_3.csv,"If you connect your Facebook, Google or other third-party accounts to Pinterest, we use information from those accounts (such as your friends or contacts) to improve your Pinterest experience.",,,,,
match_3.csv,This is dependent on the privacy policies or settings for those accounts.,,,,,
match_3.csv,"We also get technical information when you use Pinterest When you use a website, mobile application or other internet service, certain internet and electronic network activity information gets created and logged automatically.",,,,,
match_3.csv,This is also true when you use Pinterest.,,,,,
match_3.csv,Here are some of the types of information we collect:   Log data.,,,,,
match_3.csv,"When you use Pinterest, our servers record information (“log data”), including information that your browser automatically sends whenever you visit a website, or that your mobile app automatically sends when you’re using it.",,,,,
match_3.csv,"This log data includes your Internet Protocol address (which we use to infer your approximate location), the address of and activity on websites you visit that incorporate Pinterest features (like the “Save” button—more details below), searches, browser type and settings, the date and time of your request, how you used Pinterest, cookie data and device data.",,,,,
match_3.csv,You can learn more about the log data we collect here.,,,,,
match_3.csv,"We also use “cookies” (small text files sent by your computer each time you visit our website, unique to your Pinterest account or your browser) or similar technologies to get log data.",12985,"We also use “cookies” (small text files sent by your computer each time you visit our website, unique to your Pinterest account or your browser) or similar technologies to get log data.
        ",100,,
match_3.csv,"For example, we use cookies to store your language preferences or other settings so you don‘t have to set them up every time you visit Pinterest.",,,,,
match_3.csv,"Some of the cookies we use are associated with your Pinterest account (including information about you, such as the email address you gave us) and other cookies are not.",,,,,
match_3.csv,"For more detailed information about how we use cookies, please review our Cookie Policy.",,,,,
match_3.csv,"In addition to log data, we collect information about the device you’re using Pinterest on, including the type of device, operating system, settings, unique device identifiers and crash data that helps us understand when something breaks.",12986,"In addition to log data, we collect information about the device you’re using Pinterest on, including the type of device, operating system, settings, unique device identifiers and crash data that helps us understand when something breaks.
        ",100,,
match_3.csv,"When you’re on Pinterest, we use your activity—such as which Pins you click on, boards you create, and any text that you add in a comment or description—along with information you provided when you first signed up and information from our partners and advertisers to make inferences about you and your preferences.",,,,,
match_3.csv,"For example, if you create a board about travel, we may infer you are a travel enthusiast.",,,,,
match_3.csv,We may also infer information about your education or professional experience based on your activity when you link your account to accounts you have with third parties like Facebook or Google.,,,,,
