Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_6268.csv,Voice on Spotify® Spotify can be controlled with your voice.,,,,,
match_6268.csv,"By activating voice controls, you enable a variety of features, like finding songs and playlists using your voice and even interacting with some advertisements.",,,,,
match_6268.csv,Your privacy and security comes first.,,,,,
match_6268.csv,Learn more below about how Spotify collects and processes your voice data.,,,,,
match_6268.csv,What voice data does Spotify collect?,,,,,
match_6268.csv,"When you use voice features, your voice input and other information will be sent to Spotify.",,,,,
match_6268.csv,"This includes audio recordings and transcripts of what you say, and other related information such as the content that was returned to you by Spotify.",,,,,
match_6268.csv,What does Spotify do with the voice data it collects?,21077,What does Spotify do with the voice data it collects? ,100,,
match_6268.csv,"Spotify uses this data to recognise what you say, to understand you better and to help us provide a response or take an action.",,,,,
match_6268.csv,"Spotify may also use and share this data in other ways, which are described in our Privacy Policy.",,,,,
match_6268.csv,"For example, using your data to improve voice functionality on Spotify, to develop new voice features, and to help us provide you with advertising that is more relevant to you.",,,,,
match_6268.csv,"It also includes sharing information, from time to time, with our service providers, such as cloud storage providers, to help provide voice functionality for Spotify.",,,,,
match_6268.csv,Is Spotify recording all of my conversations?,,,,,
match_6268.csv,"Spotify will begin receiving your voice input data when you press the action button or say the wake word or (for voice ads) when you hear an audible tone, and continue until Spotify has processed your question or request.",,,,,
match_6268.csv,"The device will always indicate to you when Spotify is receiving your voice input, for example with a visual indicator or an audible tone.",,,,,
match_6268.csv,"When listening for the wake-word, Spotify listens in short snippets of a few seconds which are deleted if the wake-word is not detected.",,,,,
match_6268.csv,How do voice ads work?,,,,,
match_6268.csv,You can interact with some of the advertisements on Spotify using your voice.,,,,,
match_6268.csv,"During a voice-enabled ad, you will hear a voice prompt followed by an audible tone.",,,,,
match_6268.csv,"""For example, a voice-enabled ad for a new album might ask you to say """"Play now"""" to hear that album.""",,,,,
match_6268.csv,You can read more about voice ads and turn them on or off at any time in your Spotify settings.,,,,,
match_6268.csv,"For further information on Spotify's privacy practices and on your rights and choices, please read our Privacy Policy.",,,,,
match_6268.csv,How do I turn off voice controls and voice ads?,,,,,
match_6268.csv,You can turn off Spotify's access to your microphone on your device at any time using the operating system settings on the device or by muting the microphone on your device.,,,,,
match_6268.csv,You can also turn off voice ads at any time in your Spotify settings.,,,,,
match_6268.csv,"Spotify USA Inc. 4 World Trade Center, 150 Greenwich Street, 62nd Floor, New York, NY 10007 USA",,,,,
