Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_233.csv,GitHub Docs Explore by product GitHub.com GitHub.com Enterprise Administrators GitHub Discussions GitHub Actions GitHub Packages Developers REST API GraphQL API GitHub Insights Education GitHub Desktop GitHub CLI Atom Electron English English ???? (Simplified Chinese) ??? (Japanese) Español (Spanish) Português do Brasil (Portuguese) GitHub.com Site policy GitHub Terms of Service GitHub Terms of Service In this article  Summary The GitHub Terms of Service A. Definitions B.,,,,,
match_233.csv,Account Terms C. Acceptable Use D. User-Generated Content E. Private Repositories F. Copyright Infringement and DMCA Policy G. Intellectual Property Notice H. API Terms I. GitHub Additional Product Terms J.,,,,,
match_233.csv,Beta Previews K. Payment L. Cancellation and Termination M. Communications with GitHub N. Disclaimer of Warranties O.,,,,,
match_233.csv,Limitation of Liability P. Release and Indemnification Q.,,,,,
match_233.csv,Changes to These Terms R. Miscellaneous  Thank you for using GitHub!,,,,,
match_233.csv,Please read this Terms of Service agreement carefully before accessing or using GitHub.,,,,,
match_233.csv,"Because it is such an important contract between us and our users, we have tried to make it as clear as possible.",,,,,
match_233.csv,"For your convenience, we have presented these terms in a short non-binding summary followed by the full legal terms.",,,,,
match_233.csv,Summary SectionWhat can you find there?A.,,,,,
match_233.csv,"DefinitionsSome basic terms, defined in a way that will help you understand this agreement.",,,,,
match_233.csv,Refer back up to this section for clarification.B.,,,,,
match_233.csv,Account TermsThese are the basic requirements of having an Account on GitHub.C.,,,,,
match_233.csv,Acceptable UseThese are the basic rules you must follow when using your GitHub Account.D.,,,,,
match_233.csv,User-Generated ContentYou own the content you post on GitHub.,,,,,
match_233.csv,"However, you have some responsibilities regarding it, and we ask you to grant us some rights so we can provide services to you.E.",,,,,
match_233.csv,Private RepositoriesThis section talks about how GitHub will treat content you post in private repositories.F.,,,,,
match_233.csv,DMCA PolicyThis section talks about how GitHub will respond if you believe someone is infringing your copyrights on GitHub.G.,,,,,
match_233.csv,Intellectual Property NoticeThis describes GitHub's rights in the website and service.H.,,,,,
match_233.csv,"API TermsThese are the rules for using GitHub's APIs, whether you are using the API for development or data collection.I.",,,,,
match_233.csv,Additional Product TermsWe have a few specific rules for GitHub's features and products.J.,,,,,
match_233.csv,Beta PreviewsThese are some of the additional terms that apply to GitHub's features that are still in development.K.,,,,,
match_233.csv,PaymentYou are responsible for payment.,,,,,
match_233.csv,We are responsible for billing you accurately.L.,,,,,
match_233.csv,Cancellation and TerminationYou may cancel this agreement and close your Account at any time.M.,,,,,
match_233.csv,Communications with GitHubWe only use email and other electronic means to stay in touch with our users.,,,,,
match_233.csv,We do not provide phone support.N.,,,,,
match_233.csv,"Disclaimer of WarrantiesWe provide our service as is, and we make no promises or guarantees about this service.",,,,,
match_233.csv,Please read this section carefully.,,,,,
match_233.csv,you should understand what to expect.O.,,,,,
match_233.csv,Limitation of LiabilityWe will not be liable for damages or losses arising from your use or inability to use the service or otherwise arising under this agreement.,,,,,
match_233.csv,Please read this section carefully.,,,,,
match_233.csv,it limits our obligations to you.P.,,,,,
match_233.csv,Release and IndemnificationYou are fully responsible for your use of the service.Q.,,,,,
match_233.csv,"We may modify this agreement, but we will give you 30 days' notice of material changes.",670,"We may modify this agreement, but we will give you 30 days' notice of changes that affect your rights
        ",77,"When the service wants to make a material change to its terms, you are notified at least 30 days in advance",
match_233.csv,MiscellaneousPlease see this section for legal details including our choice of law.,,,,,
match_233.csv,"The GitHub Terms of Service Effective date: November 16, 2020 A. Definitions  Short version: We use these basic terms throughout the agreement, and they have specific meanings.",,,,,
match_233.csv,You should know what we mean when we use each of the terms.,,,,,
match_233.csv,"There's not going to be a test on it, but it's still useful information.",,,,,
match_233.csv,"""An """"Account"""" represents your legal relationship with GitHub.""",,,,,
match_233.csv,A “User Account” represents an individual User’s authorization to log in to and use the Service and serves as a User’s identity on GitHub.,,,,,
