Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_985.csv,"The Service is operated by Discord, Inc. (the “Company”, “we” or “us”) for users of the Service (“you”).",,,,,
match_985.csv,This Privacy Policy sets forth our policy with respect to information that is collected from visitors to the Site and users of the App and/or the Services.,,,,,
match_985.csv,"Under applicable law, Discord, Inc. is the “data controller” of personal data collected through the Services.INFORMATION WE COLLECTWhen you interact with us through the Services, we may collect information from you, as further described below:  Information You Provide: We collect information from you when you voluntarily provide such information, such as when you register for access to the Services or use certain Services.",,,,,
match_985.csv,"Information we collect may include but not be limited to username, email address, and any messages, images, transient VOIP data (to enable communication delivery only) or other content you send via the chat feature.OTHER INFORMATION:   Data We Collect Automatically: When you interact with us through the Services, we receive and store certain information such as an IP address, device ID, and your activities within the Services.","9048,9070","When you interact with us through the Services, we receive and store certain information such as an IP address, device ID, and your activities within the Services.
        
Information we collect may include but not be limited to username, email address, and any messages, images, transient VOIP data (to enable communication delivery only) or other content you send via the chat feature.
        ","97,96","Your IP address is collected, which can be used to view your approximate locationPrivate messages can be read",
match_985.csv,"We may store such information or such information may be included in databases owned and maintained by affiliates, agents or service providers.",,,,,
match_985.csv,"The Services may use such information and pool it with other information to track, for example, the total number of visitors to our Site, the number of messages users have sent, as well as the sites which refer visitors to Discord.",,,,,
match_985.csv,"We may also disclose aggregated user statistics in order to describe our services to current and prospective business partners, and to other third parties for other lawful purposes.",,,,,
match_985.csv,Info through other Services: You may give us permission to collect your information in other services.,,,,,
match_985.csv,"""For example, you may connect a social networking service (""""SNS"""") such as Facebook or Twitter to your Discord account.""",,,,,
match_985.csv,"When you do this, it allows us to obtain information from those accounts (for example, your friends or contacts).",11452,"You may give us permission to collect your information in other services.
For example, you may connect a social networking service (""SNS"") such as Facebook or Twitter to your Discord account.
When you do this, it allows us to obtain information from those accounts (for example, your friends or contacts).
        ",100,,
match_985.csv,Cookies: We employ cookies and similar technologies to keep track of your local computer’s settings such as which account you have logged into and notification settings.,,,,,
match_985.csv,Cookies are pieces of data that sites and services can set on your browser or device that can be read on future visits.,,,,,
match_985.csv,We may expand our use of cookies to save additional data as new features are added to the Service.,,,,,
match_985.csv,"In addition, we use technologies such as web beacons and single-pixel gifs to record log data such as open rates for emails sent by the system.",6115,"In addition, we use technologies such as web beacons and single-pixel gifs to record log data such as open rates for emails sent by the system.",100,,
