Source.Name,sent,point_id,point_text,match_score,point_title,flag
match_238.csv,Full Data Policy What kinds of information do we collect?,,,,,
match_238.csv,Things you and others do and provide.Device InformationInformation from partners.,,,,,
match_238.csv,"Provide, personalize and improve our Products.Provide measurement, analytics, and other business services.Promote safety, integrity and security.Communicate with you.Research and innovate for social good.",,,,,
match_238.csv,How is this information shared?,,,,,
match_238.csv,"People and accounts you share and communicate withContent others share or reshare about youInformation about your active status or presence on our Products.Apps, websites, and third-party integrations on or using our Products.New owner.Partners who use our analytics services.Advertisers.Measurement partners.Partners offering goods and services in our Products.Vendors and service providers.Researchers and academics.Law enforcement or legal requests.",,,,,
match_238.csv,How do the Facebook Companies work together?,,,,,
match_238.csv,What is our legal basis for processing data?,,,,,
match_238.csv,How can you exercise your rights provided under the GDPR?,,,,,
match_238.csv,"Data retention, account deactivation and deletion How do we respond to legal requests or prevent harm?",,,,,
match_238.csv,How do we operate and transfer data as part of our global services?,,,,,
match_238.csv,How will we notify you of changes to this policy?,,,,,
match_238.csv,How to contact Facebook with questions   Facebook Ads Controls   Privacy Basics   Cookies Policy   Terms   More Resources   View a printable version of the Data Policy   Interactive Tools   Minors and Safety   Facebook Privacy Page   Facebook Safety Page   Facebook Site Governance Page   EU-U.S. Privacy Shield and Swiss-U.S. Privacy Shield Notice   The Facebook company is now Meta.,,,,,
match_238.csv,"While our company name is changing, we are continuing to offer the same products, including the Facebook app from Meta.",,,,,
match_238.csv,"Our Data Policy and Terms of Service remain in effect, and this name change does not affect how we use or share data.",,,,,
match_238.csv,Learn more about Meta  and our vision for the metaverse.,,,,,
match_238.csv,"Data Policy This policy describes the information we process to support Facebook, Instagram, Messenger and other products and features offered by Facebook (Facebook Products or Products).",,,,,
match_238.csv,You can find additional tools and information in the Facebook Settings and Instagram Settings.,,,,,
match_238.csv,Return to top What kinds of information do we collect?,,,,,
match_238.csv,"To provide the Facebook Products, we must process information about you.",,,,,
match_238.csv,The types of information we collect depend on how you use our Products.,,,,,
match_238.csv,You can learn how to access and delete information we collect by visiting the Facebook Settings and Instagram Settings.,,,,,
match_238.csv,Things you and others do and provide.,,,,,
match_238.csv,Information and content you provide.,,,,,
match_238.csv,"We collect the content, communications and other information you provide when you use our Products, including when you sign up for an account, create or share content, and message or communicate with others.",,,,,
match_238.csv,"This can include information in or about the content you provide (like metadata), such as the location of a photo or the date a file was created.",10686,"This can include information in or about the content you provide (like metadata), such as the location of a photo or the date a file was created.
        ",100,,
match_238.csv,"It can also include what you see through features we provide, such as our camera, so we can do things like suggest masks and filters that you might like, or give you tips on using portrait mode.",,,,,
match_238.csv,Our systems automatically process content and communications you and others provide to analyze context and what's in them for the purposes described below.,10687,"Our systems automatically process content and communications you and others provide to analyze context and what's in them for the purposes described below.
        ",100,,
match_238.csv,Learn more about how you can control who can see the things you share.,,,,,
match_238.csv,"""Data with special protections: You can choose to provide information in your Facebook profile fields or Life Events about your religious views, political views, who you are """"interested in,"""" or your health.""",,,,,
match_238.csv,"This and other information (such as racial or ethnic origin, philosophical beliefs or trade union membership) is subject to special protections under EU law.",,,,,
match_238.csv,"We collect information about how you use our Products, such as the types of content you view or engage with.",,,,,
match_238.csv,the people or accounts you interact with.,,,,,
match_238.csv,"and the time, frequency and duration of your activities.",,,,,
match_238.csv,"For example, we log when you're using and have last used our Products, and what posts, videos and other content you view on our Products.",,,,,
match_238.csv,We also collect information about how you use features like our camera.,,,,,
match_238.csv,Information about transactions made on our Products.,,,,,
match_238.csv,"If you use our Products for purchases or other financial transactions (such as when you make a purchase in a game or make a donation), we collect information about the purchase or transaction.",,,,,
match_238.csv,"This includes payment information, such as your credit or debit card number and other card information.",,,,,
match_238.csv,other account and authentication information.,,,,,
match_238.csv,"and billing, shipping and contact details.",,,,,
match_238.csv,Things others do and information they provide about you.,,,,,
match_238.csv,"We also receive and analyze content, communications and information that other people provide when they use our Products.",,,,,
match_238.csv,"This can include information about you, such as when others share or comment on a photo of you, send a message to you, or upload, sync or import your contact information.",,,,,
match_238.csv,"Information we obtain from these devices includes:     Device attributes: information such as the operating system, hardware and software versions, battery level, signal strength, available storage space, browser type, app and file names and types, and plugins.",,,,,
match_238.csv,"Device operations: information about operations and behaviors performed on the device, such as whether a window is foregrounded or backgrounded, or mouse movements (which can help distinguish humans from bots).",,,,,
match_238.csv,"Identifiers: unique identifiers, device IDs, and other identifiers, such as from games, apps or accounts you use, and Family Device IDs (or other identifiers unique to Facebook Company Products associated with the same device or account).",,,,,
match_238.csv,"Device signals: Bluetooth signals, and information about nearby Wi-Fi access points, beacons, and cell towers.",,,,,
match_238.csv,"Data from device settings: information you allow us to receive through device settings you turn on, such as access to your GPS location, camera or photos.",1059,"information you allow us to receive through device settings you turn on, such as access to your GPS location, camera or photos.",100,,
match_238.csv,"Network and connections: information such as the name of your mobile operator or ISP, language, time zone, mobile phone number, IP address, connection speed and, in some cases, information about other devices that are nearby or on your network, so we can do things like help you stream a video from your phone to your TV.",,,,,
match_238.csv,"Cookie data: data from cookies stored on your device, including cookie IDs and settings.",,,,,
match_238.csv,Learn more about how we use cookies in the Facebook Cookies Policy and Instagram Cookies Policy.,,,,,
match_238.csv,"For example, a game developer could use our API to tell us what games you play, or a business could tell us about a purchase you made in its store.",,,,,
match_238.csv,We also receive information about your online and offline actions and purchases from third-party data providers who have the rights to provide us with your information.,10690,"We also receive information about your online and offline actions and purchases from third-party data providers who have the rights to provide us with your information.
        ",100,,
match_238.csv,Partners receive your data when you visit or use their services or through third parties they work with.,,,,,
match_238.csv,"We require each of these partners to have lawful rights to collect, use and share your data before providing any data to us.",10691,"We require each of these partners to have lawful rights to collect, use and share your data before providing any data to us.
        ",100,,
match_238.csv,Learn more about the types of partners we receive data from.,,,,,
match_238.csv,"To learn more about how we use cookies in connection with Facebook Business Tools, review the Facebook Cookies Policy and Instagram Cookies Policy.",,,,,
match_238.csv,Return to top How do we use this information?,,,,,
match_238.csv,"Here's how: Provide, personalize and improve our Products.",,,,,
match_238.csv,"We use the information we have to deliver our Products, including to personalize features and content (including your News Feed, Instagram Feed, Instagram Stories and ads) and make suggestions for you (such as groups or events you may be interested in or topics you may want to follow) on and  off our Products.",,,,,
match_238.csv,"To create personalized Products that are unique and relevant to you, we use your connections, preferences, interests and activities based on the data we collect and learn from you and others (including any data with special protections you choose to provide where you have given your explicit consent).",,,,,
match_238.csv,how you use and interact with our Products.,,,,,
match_238.csv,"and the people, places, or things you're connected to and interested in on and off our Products.",,,,,
match_238.csv,"Learn more about how we use information about you to personalize your Facebook and Instagram experience, including features, content and recommendations in Facebook Products.",,,,,
match_238.csv,you can also learn more about how we choose the ads that you see.,,,,,
match_238.csv,"Information across Facebook Products and devices: We connect information about your activities on different Facebook Products and devices to provide a more tailored and consistent experience on all Facebook Products you use, wherever you use them.",,,,,
match_238.csv,"For example, we can suggest that you join a group on Facebook that includes people you follow on Instagram or communicate with using Messenger.",,,,,
match_238.csv,"We can also make your experience more seamless, for example, by automatically filling in your registration information (such as your phone number) from one Facebook Product when you sign up for an account on a different Product.",,,,,
match_238.csv,"Location-related information: We use location-related information-such as your current location, where you live, the places you like to go, and the businesses and people you're near-to provide, personalize and improve our Products, including ads, for you and others.",,,,,
